year,month,sentiment,processed_full_review
2019,5,Positive,class differ glare came delhi sydney april shall fli back new delhi nd month feel airlin make realis time economi class last prefer travel agre higher class passeng given facil upgrad food but not appar welcom announc basic courtsey staff effici flight tri best make everyth perfect upcom flight not entusiast rather scare cramp seat plastic glass even beer drink least courtesi give can along dispos glass india whole shatabdi rajdhani train serv better food better cutleri crowd time airplan think singapor airlin other learn wait horrif experi begin
2019,5,Positive,long flight made seem short one best attend flight travel countri per year asian airlin seem best come custom servic nice loung also travel motogp race work pleasur fli lot
2019,5,Positive,comfort friendli servic flight johannesburg singapor comfort friendli servic welcom attent passeng requir food good onward journey singapor bali flight consist great servic
2019,5,Positive,decent comfort flight veg food issu good comfort clean time flight although flight trip manag not serv food though ran vegetarian meal wierd consid india
2019,5,Negative,not good time misgiv start arriv changi airport found desk ask chang meal request vegetarian month ago given vegan outward journey airlin repres curt told sort start journey tri but told changi told need hour nearli hour flight time told sort plane needless say listen but serv ined vegan meal travel singapor airlin sever occas disappoint
2019,5,Neutral,time airlin bad food coach chose singapor airlin reason one short layov airport reason curiou world best airlin want fli flown lot airlin past year emir realli best food busi even economi time emir realli long layov time dubai chose singapor airlin realli time but everyth els let say ok mediocr segment manila singapor servic good food ok not expect but segment realli long flight singapor frankfurt food realli bad dinner serv shortli midnight sort dish but could not realli defin but fairli hungri ate dessert disappoint say least breakfast serv bare slept look forward realli nice breakfast coffe not eatabl egg dish bad side horribl bread cold neighbour also not eat anyth bad sign call purser explain food realli bad serv someth busi class ok but sadli nobodi els receiv far could tell ask purser crew tri food repli nope would fli singapor airlin economi mayb
2019,5,Positive,except servic wife plu kid year old pleasur fli singapor flight lucki new fit absolut love besid busi class cabin servic attend except board sat year old son ask everybodi nice refer attend year old rais question show love polit attend even greet name everi singl time meal great well wide varieti onboard entertain would definit recommend middl seat plan travel young kid best stay away boe though possibl middl divid high difficult access next seat
2019,5,Positive,graciou servic daughter got quit sick flight alreadi feel nauseou morn flight vomit flight worri daughter also worri passeng but cabin crew help clean also gracious reassur us precis assist problem passeng made us feel comfort notwithstand happen servic usual excel hand ride premium economi quit differ busi class got use bed still much much better reclin seat but felt cabin crew servic better attent economi class flight
2019,5,Neutral,disappoint trek capac flight found us toilet bulkhead behind us arrog selfish famili group front insist reclin seat max bulkhead restrict us extrem difficult time best part hour singapor london make thing wors issu bathroom behind us enhanc experi staff offer platitud but seem intent inflight entertain afor mention famili give sort voucher teenag headset faulti
2019,5,Positive,first time flyer first time flyer terrifi but wow amaz experi liter love everi moment flight back thought plane chang forev comfi friendli amaz
2019,5,Positive,best airlin term best come travel babi pregnant women take care guest best got prioriti secur check issu airlin could avoid long queue airlin steward take good care toddler long flight check comfort want anyth son took full advantag would continu travel singapor airlin
2019,5,Neutral,cheer effici but rush servic like fli airlin rare unpleas surpris good safeti record time well rehears aviat travel servic reason comfort economi travel comment would flight servic alway rush affair may reflect lot passeng economi seat mani peopl staff howev staff alway cheer effici despit demand
