year,month,processed_full_review,sentiment
2022,4,custom servic singapor airlin worst ever experienc first tri call either disconnect tell hold hour ask save place line get call custom servic worst ever encount,Negative
2022,3,sa due covid rule exclud fli airlin im gold card custom thank not bad way function cabin crew journey airlin journey memor howev realli food ok servic ok flew singapor air flight,Neutral
2022,2,march last flight sq co vn cancel flight covid pandem lock feb thailand open touirsm immedi book sq round trip sg bkk servic top class usual pre covid current situat almost year sinc last flight,Positive
2022,3,travel busi class singapor airlin bne bkk return earli march back late april sorri not good hype singapor airlin busi class lie worst busi class servic ever experi sq sq busi class allow bigger peopl,Negative
2022,2,bewar airlin scam custom airlin refus refund ticket request instead rebook ticket refund not possibl also never repli contact airlin april via portal not receiv answer airlin scam custom,Negative
2022,4,second leg trip coincid birthday son treat wife first class flight melbourn previous flown uk first want us experi high class servic e perienc unfortun not not expect,Neutral
2022,4,realli look forward travel sia past experi alway favor check process bcn complet smoothli problem becam appar spend minut tri find kri flyer loung poor signag not expect,Neutral
2022,4,check onlin day flight receiv differ seat number paid month ago airlin not inform not want accommod request blame travel agent instead typic singaporean racist servic,Negative
2022,4,not reccomend singapor airlin longer use gold standard servic flight flew allot biz first wait time get premium seat representiva hour made no accomoc today waiv cancel fee bewar fli singapor airlin due dramat servic declin,Negative
2022,4,flew busi class syd sin first class sin syd often way not big differ tbh even though suit still bed flight similar bar but tri famou lobster thermidor simpli best world premium cabin,Positive
2022,4,book flight famili self london bangkok sent conform order taxi travel air port queu hour got check desk told no record book show unbeliev,Negative
2022,4,discov luggag crush arriv kuala lumpur intern airport item shoe shirt damag soil postul luggag crush content bag probabl spill bag addit crush luggag lacklustr respons sia,Negative
2022,4,normal fli airlin singapor might differ expect admit everyth standard busi class avail huge seat comfort option fli sia due vtl rule book trip anyhow reput exce experi,Neutral
2022,4,write complain mail voic displeasur servic provid parent kathmandu hobart agent told parent face difficult layov but absolut fals loyal custom singapor airlin disgust servic,Negative
2022,4,no pepper salt meal quit tastless servic chang simplifi steward dont offer drink no toy kid pepper salt,Positive
2022,3,first time long time fli sq busi class much hard product good staff except half way flight got bit bumpi year old realli not like got thought airsick great servic but busi class start show age,Positive
2022,4,wife book ticket manila happi price right us retir live tight budget week book receiv clearli state could updrad busi class show mislead market,Negative
2022,4,alway told singapor airlin star airlin delight find fli holiday get destin great but big but return home total differ stori check badli let singapor airlin,Negative
2022,4,year hear legendari singapor airlin move travel qanta mistak first trip return sydney loung small cramp dark depress food bad could go near pathet,Negative
2022,4,regardl person worst experi travel singapor airlin plane excel food good crew good unfortun recommend everyon not purchas ticket travel singapor airlin take advantag hate discourag extend flight date,Negative
2022,4,alway excel experi travel singapor airlin servic extrem profession food beverag class flight entertain someth everyon excel start finish,Positive
2022,3,not travel yet book march flight novemb tri book seat etc tri contact email phone call bot talk name tri even travel agent not get inform answer not flown yet date earli book daughter australian wed,Negative
2022,4,book premium economi flight dubai singapor but later turn no dedic premium economi section plane log complaint singapor air offer cancel book free charg book problem premium economi price economi,Negative
2022,4,ask check guitar plan take hand allow airlin allow also past fragil sticker but reach destin guitar broken two piec no fragil sticker damag baggag,Negative
2022,4,book fli sydney london august first trip take new born due may want secur seat prefer date led multipl problem not book flight onlin without name date birth not book singapor expect parent,Negative
2022,4,want highli prais help ekaphop help us chang flight group us travel togeth realli unhappi wait time get hotlin singapor airlin need improv emerg friendli support staff,Positive
2022,1,servic crew not good expect despit promot servic food not terribl but not great seat not comfort would say seat ryanair better also sit next break room airlin best servic,Negative
2022,4,recent transit changi singapor airlin busi class flown singapor airlin well time but someth drastic wrong changi termin nightmar everyth shut despit walk termin changi lost way,Negative
